Id,Comments,Label
dsy,挂一个3D的头衔当我们都是傻子,12838
嘘嘘,my style,12839
zD,3.5,12840
AQ,特效做的我给10分，真的是脑洞大开,12841
浅海,虽然对漫威无感，但是特效堪比《盗梦空间》，值得一看,12842
xiaoxiao,想象力真的是最伟大的能力！,12843
ciaoAy,站多洛姆队！眼妆是多么地bling bling迷人啊我要出演第二部??Marvel看得不多，视觉效果来说这部真的不错，扭曲的时空，传送门等等终究又是一套探索时间哲学的爆米花大片。,12844
北港半夏c,视觉特效满分,12845
Walt-castiel,没剧情，特效好,12846
苍白浅影,盗梦空间+逆世界的特效出奇的好，剧情没有太大的漏洞，可以松口气了。上半场卷福还是卷福，下半场幸好有斗篷救场，摊煎饼比划的有模有样，还是没有超越女王的气势，我就是膜拜女王来的！瑞秋这酱油，还没有王胖子有存在感，嗯，王胖子还是负责搞笑的。厉害的卷福真有号召力，这两天哪哪都被他刷屏了！,12847
tardis,Tilda说的话很有道理 近来有幸接触佛教 也慢慢改变了对世界的看法 毕竟世界上有很多无法解释的现象 宁愿拥抱另一种可能性也不愿意做唯物主义的走狗 电影夸张了神通 而佛教更多在于内心的修炼 有利于身心健康 找到inner sanctum,12848
园子温1997,真的好好看啊啊啊啊啊心情激动,12849
疯马,对时空的操纵很来事，这个英雄开挂的太狠了，地球容不下了，观影途中几次想起睡魔，跨越时空的主宰。,12850
里包恩没有包,还是漫威的老套路，不过真的好看,12851
Rainy一一,觉得剧情有点仓促,12852
mango_wmm,和东东,12853
阿paul蜀黍,影片讲述了一个RMB玩家的初时进入游戏的困惑，然后被非RMB玩家得瑟（法术鞋），最终明白RMB（主角光环）可以打破规则，并获得游戏BUG打败了终极BOSS，引起了非RMB玩家的愤怒与不平，最终走上不归路。,12854
iLcty 卡羅尔,连刷三遍，只为看Tilda Swinton！！感觉像在恋爱！！【特效太赞，要考虑搞个这样的纹身！！】,12855
小水爱世界,讲述了时间和空间的奥秘！超级好看！一万个赞啊！,12856
西瓜太郎,超能力这么厉害 谁还打得过？！,12857
小岛桃子,特效画面很美丽,12858
sky快跑,还是钢铁侠比较合我口味。。。,12859
崇孚雪舟,英雄依然可以耍无赖。全片可以打十分的表演就是那一声尖叫。,12860
杰瑞德·莱托,帅炸了,12861
vanilla,卷福好帅Tilda好美汉尼拔叔烟熏妆好酷炫斗篷是真爱,12862
姜小花,漫威越来越会玩前后二十分钟的套路剧情。但是特效绝对值得IMAX票价。看完的想法就是，那个李安张艺谋对话交流上，说120帧拍诺兰的同学，你想被后期拍死吗？imax上看动手术还真刺激，斗篷戏足。想看的趁档期去看imax吧,12863
认了吧,虚高分,12864
贝尔,视效是真不错，剧情是真疲软，节奏拖沓，台词尴尬。,12865
Yep,好无聊,12866
コリン様,嘴炮力Max 给大Boss烦死了,12867
iva,技能槽点太多 好喜欢这种点燃我中二之魂的电影呀,12868
Mr.C,剧情，6分；表演，6.5分；娱乐性，7分。,12869
囧瑟夫,结局有点。。怪怪的，可以处理更好的,12870
真·四驱无双,万花筒和3D简直绝配,12871
橙剂,挺好看的啊，各种幻觉一样的魔法简直迷人。,12872
毛利桑,"一脸严肃的王在无数好笑的冷笑话前面始终保持不笑，最后在最不好笑的时候冷不丁一句“哇哈哈哈，that's funny”，哈哈哈哈，这才是that's funny。

另外， doctor strange最后打大boss是我见过的最笑尿的怼boss了，boss都要疯了，哈哈哈。",12873
拉辛辛,脑壳都是天才在左疯子在右中的各种理论 特效太赞！,12874
明月,不得不说，漫威的特效绝对值回票价，看了不后悔，前面一大段的剧情感觉颇无聊，到后面就太精彩了。不过结局挺雷的，居然不是被打败的，是被烦死的！！,12875
今天明天的自己,特效十足，剧情难得的还算清晰，一天连看了两场新电影，明天打算带孩子二刷,12876
emma,剧情太套路了。亮点在视觉部分,12877
静默 安然,本片教育我们做人一定要低调，不能装逼，装逼一定会出事。特效团队一定是对称或者万花筒爱好者。漫威我不想在电影院里看到你啦。可是卷福的走在伦敦街头我有一种串戏的感觉,12878
yfeng14,作为系列开篇，介绍故事背景人物来历，顺便打了个小boss，拍得还可以。槽点主要集中在对多维宇宙的展现上，看得我真是哑口无言。虽然我也不知道multiverse什么样，但我希望不是片中这样…,12879
七公主,特效真的好！,12880
狂乱的贵公子,hhhhh一个doctor怎么可能忍受人家叫他master,12881
jusealm,對一切會合併到婦聯的漫威電影都無感 但為了拔叔最終還是決定來看了 最喜歡的地方還是斯坦李爺爺的笑聲,12882
自信坚强勇敢、,又有Beyonce 讨厌Beyonce,12883
东来东往,特效很不错,12884
那个谁,哎，不值IMAX,12885
Zimonus,特效值票钱，最后锤哥萌萌的,12886
权家小二货,漫威从来都没让我失望，特效太棒了,12887
古墓榕橋,我个从不晕3D的人看完都有点头疼，特效确实是相当酷炫的。古一大师气场全开，可美可萌可霸气可悲悯可纠结可释然演技炸裂眼神逆天，表白古一，三星全给古一女神（星星眼）,12888
流浪的马戏团,卷福是天才专业户。,12889
小白不是她,"小朋友第一次看的“成人”片，英文原版，里面的叔叔一打起来他就戴好眼镜认真看，一聊天他就左顾右盼心不在焉了。
其实我跟他一样??因为故事实在太……难看",12890
一只糊涂猫,特效场景都给满分,12891
Miss.Almost,视效，节奏，笑点，以及月光宝盒一样的梗，太好看,12892
记忆宛转着旧时,卷福还是可以的！,12893
人见人爱,湾悦城，看睡着了,12894
Banny19,人物性格塑造比较鲜明，剧情平铺直叙，拯救世界中间穿插一些笑点，漫威标准套路。视觉特效方面倒是颇为有趣，一场多元宇宙漫游，一场伦敦折叠，一场香港决战，这三场戏不管在美感还是技术上都有较高的可看性。,12895
达不溜艾克斯,开车不要玩手机,12896
akiranosora,特效确实不错 但是故事很一般啊 三颗半星不到四星的感觉,12897
POEM●,什么时候能下载，想截图！！,12898
星之所在,感觉一般。。。,12899
liuyunjun,视效不错，搞笑情节不少～南沙万达imax效果很不错,12900
滑稽的Da土豆,又是另一个超人,12901
海轮,娱乐片 很炫 IMAX 效果也好,12902
sleepwalker,本尼的颜值大部分时间都在忽上忽下。。。但是这里帅爆了好么 下次IMAX看这种我得往后坐一坐。。。眩晕,12903
?傘?,全程无尿点啊！！！！！！！！,12904
喜喜,avengers又壮大了 暂且加入不讨厌的avengers系列 喜欢wong,12905
小野寺凉生,就是去看特效的  然后看完特效和同事们实在看不下去彩蛋就走了,12906
ハチ,3.5……漫威流水线产品起码质量有保证（虽然都是套路，魔法蛮好玩的有一种盗梦的感觉，最后无限loop各种电影即视感，再多秀点魔法就好了。反派弱智+中二，一开始像邪教拉人，其实就是男主一路开挂升级=_=,12907
小猪儿乖乖,感觉漫威真是已经快到没得拍的地步了。,12908
一枚空格,萌！脑洞大！,12909
Dan,里面的3D效果太多了，尤其是房子的旋转切块平移，占了太多的篇幅看这种特效，还会有点头晕，另外这部的3D效果也会时不时的失去焦点，让人有一丢丢头晕的感觉；剧情方面，还是太奇葩了，一个大坏蛋boss居然这么守信用，卷腹主角光环啊，学什么都是超快的，我就不信一个牛逼的医生居然能分分钟看懂古文字,12910
Ray.,很炫 但总觉得哪里不对劲,12911
长路,史上第一个被烦死的反派。,12912
Zn粒粒,美术特效屌乱 想再刷一遍纪念碑谷。Rachel McAdams真的太太太甜啦！（重点错,12913
yan130,看预告就觉得不好，评分很高才去看的。浪费钱。我竟然看的还是big screen的。。。,12914
阿梁,看看人家的特效！我大女王斯文顿太帅啦！,12915
菜兔兔,特效赞，演员赞,12916
诗言谬语,第一次在伦敦自己看电影就是去看奇异博士，享受独处，享受在电影院带来的视觉奇观，可惜在脑内停留不长，纯英雄电影无多大人性挖掘。,12917
十二。,最好看的superhero电影啦啦啦啦,12918
人気があります,被虚夸了吧……特效倒是不错，嗯，其它都很一般～掌握了时间果然掌握了一切,12919
一朵,喜欢他家的装修风格（给分的点也是奇怪）,12920
於萧微,麻麻卷福太帅辣！！！anyway我只能接受他和身上的斗篷才是一对，反正也没和克里斯汀在一起 doctor strange当我一秒的男盆友！！！特效和故事性… MARVEL is rnb 其实我家doctor就是一个逗逼然而他讲的幽默wang 一点也不懂2333 彩蛋太惊喜了！,12921
陈、陈陈,好了啦，视觉盛宴,12922
塞林格的考拉,新篇章,12923
asteroid,放焰火，扭大楼，吓mm，斗篷蓬好可爱，挺没意思的，卷福还可以,12924
Monica,挺好看的。和盗梦空间差不多吧。,12925
预习,既视感好重以至于没有在影院睡着（困了一周的我,12926
Sakamoto,明明是奇异医生！,12927
再见萤火虫,挺萌的,12928
chambolee,的确是漫威电影里最好看的,12929
___1900__,彩蛋才是最好的。。。,12930
AyoWei,这中文名译的好奇怪。跟电影内容一点都不搭。感觉漫威电影是拍不出啥新鲜感了，哎，全是看明星+特效。,12931
YO~,很近没看过这么视觉炸裂的电影了,12932
muder_ink,剧情推进的飞快丝毫不拖泥带水，但是也造成人物的行为缺少动机…整体节奏非常紧凑一气呵成。imax的特效简直爆炸，这种制作应该可以说是当今最牛x的特效电影了吧,12933
蘑菇夏麥,我福还是那么帅气逼人~剧情什么的对我来说不重要！,12934
神说你好棒,后面一个女的一直磕瓜子，从头到尾没停过，坏了好兴致,12935
清蒸有才,视效满分！红斗篷竟然是倒贴的！还是个缠人的小妖精！,12936
Shadow1900,济南的第二场电影 和师弟师妹们一起 喝到了贡茶以及看到了汉堡王 卡司演技爆表 最后变成了斗智莫名让我想起了JOJO  就是觉得剧情还是不怎么丰满╭(╯^╰)╮,12937
qiuqiu,给特效的分数,12938
22,啊，虽然对卷福无感，但穿上斗篷的那一刻，好帅哟！（对漫威英雄无条件喜欢的花痴脸,12939
Sky.W,怎么分那么高？去看彩蛋的本锤饼很不懂了,12940
就是喜欢听,第一次在电影院看了十分钟就想走人，是钱都花在CG上了吗…,12941
广西土特产代购,说说说说死你,12942
FruitDu,北京折叠,12943
素心。,卷福演英雄也是满分啊。剧情其实稍微吸取一些佛学便成就于此，更感慨的是我竟然愿意相信世间会有诸如此类的力量存在。好奇的是，这部商业片为何不赢取中国市场，而采用尼泊尔。另，想个名字翻译和海报差评，虽然尚未想到一个更好的。,12944
繁玖月花,喜欢看法术的,12945
动感花花,提尔达～??,12946
So What,cool,12947
vincent,胡尔摩斯也是复仇者,12948
Solomon,除了保护物理世界外，又来了保护时间和灵魂的英雄。老美在讨论起心性、宇宙、信仰这类问题来可真是驾轻就熟。,12949
$UN Z�  ￥A,主角演技太烂，还不如斗篷演技好,12950
illusiondown,我觉得是漫威最好看的一部,12951
薛小喵,终于不是纯打斗派了。,12952
取名障碍症患者,特效很棒，套路一如既往，卷福脸真心长,12953
酱油淋淋酱油,超！级！好！看！,12954
雾草,剧情一泡屎，坐在电影院想快进,12955
白夜_福州,赏心悦目的动作特效商业片。,12956
无情无一和无二,特效一级棒。卷服和斗篷很配～,12957
BERYL,笑点太老套,12958
短发的安妮,古一大师范帅的呀,12959
游城,双彩蛋,12960
Miss.nothing,视觉想象和呈现都让人惊喜，只是西方国家借助高科技或神力去维护和平的设定太艰深，突然改接受东方神秘力量了，太违和...,12961
文小栩,还专门要撸节目呢,12962
136****8302,及格都勉强……除了特效没有新意。剧情完全说不通好嘛，强行剧情，打斗也不出彩，全是近战法师……真是无聊。,12963
luopei,黔驴技穷,12964
爱酱,漫威大法好,12965
谬斯英姬,并不觉得多好 可能对漫威天然无感,12966
roger82,纯靠特效支撑了，中途差点睡着,12967
Arenlg,盗梦空间拍得真好,12968
豆丁,光cosmo illusion那段就值回票價,12969
小佛爷,万花筒+盗梦空间+明日边缘,12970
garypw,一分给卷福，两分给特效（真的了不起了，这是最近看到特效最牛逼的电影），其他的就没什么了……,12971
哎哟不错ooooooo,结局略平淡了，战斗不太够。,12972
Allen Lee,科幻偏奇幻,12973
云卷云舒,除了画面还能看看，剧情逻辑实在是无法接受,12974
红豆,编剧是不是霍金粉丝？最后两个彩蛋亮了。我觉得古一法师没死。马司令没发挥演技吧。,12975
冰彤,红披风真的不是故意的吗？你们都对，视效真的不错，马老师很英俊，我一直担心拔叔的熊猫妆晕妆。。。。,12976
MusicSpy,虽然剧情依旧是不变的配方，但空间扭曲、时间循环、镜像世界这些带有浓重艺术色彩万花筒般的屌炸特效足矣让本片位列年度最值得看的商业大片，导演估计跟superjail的作者一样都嗑药了吧。另外，彩蛋有锤哥，IMAX首选，你值得拥有。,12977
rou,1、视觉效果一级棒外加豪华卡司坐镇，注定无论剧情演什么，观影体验都不会太差；2、正派反派各种装逼，一言不合就讲冷笑话，尤其男主还多次自带鬼畜视频，效果意外地好（搞siao～）；3、全片世界观感人，一股子邪教既视感；4、女主角很美丽。总之，期待续,12978
见片鬼。,说实话…漫威讲故事的能力很强…但是…确实故事已经有点老套了,12979
一颗洋葱,很创意，但是感觉有点太奇幻,12980
Daydreams,兴致勃勃的去看了imax，结果......晕......，本尼留胡子很帅……以及我的智商已经连漫威都看不太懂了_(:3」∠)_,12981
yue,可能看多了就觉得是套路了 作为爆米花大片还是合格的 可惜没了惊喜。。也或许因为总觉得哈利波特来了漫威,12982
C,漫威套路似海深，这部个人最佳。,12983
起飞的蜂鸟,这个电影告诉我们开车一定要看手机，否则地球就毁灭了。,12984
史太,车祸以后，我能否像奇异博士那样获得主角光环？是否能等来一个神秘人对我说，小子，你有某某方面的天赋。不，我只能像大多数平凡人一样提醒自己：开车别玩手机，别忘呆。,12985
刀刀刀刀刀刀豆,精彩呢～盗梦空间玩的更溜了！彩蛋有两个哦！,12986
元晴,漫威的片子没的说 太完美 有点像 盗梦空间和哈利波特的合集,12987
渡边咲_悠悠,第一时间给漫威贡献票房，所幸不负所望，视觉效果爽得不要不要的！镜像世界，扭曲的时空，奇幻脑洞的宇宙宏观，想得到想不到的视效体验一次次冲击着自己的世界观！然而漫威英雄电影的“弱爆了”大反派特点也表露无遗，那种无限循环的时间困境简直耍无赖嘛！最后两个彩蛋惊喜多多嘻嘻~,12988
Gandalf,除了视觉外没有什么出彩的地方,12989
BadiaKwok,这是我这辈子唯一一次看4D电影了…结尾有我的锤哥出现…简直是意外惊喜…赞！！！,12990
余梓沙,作为漫威粉sherlock粉汉尼拔粉，超期待doctor strange的上映！表白古一法师！表白本尼！高智商英雄不靠boomboomboom取胜！文戏部分看的人很心疼，但是感觉剧情稍弱，特效虽华丽但少了一些震撼（估计是盗梦空间先入为主了）不过还是想多刷！,12991
流转的往事,起初那高傲的神情完全就是看到了sherlock转世，不得不承认电影的视觉效果很好，但反派太弱了，有些bug,12992
第7个小王子,特效是炫，感觉每一秒都是燃烧成堆的美刀。基本能够成为漫威宇宙目前的扛鼎之作。然而爆米花就是爆米花。,12993
Lea,还不错呀,12994
如风,不得不说，漫威电影的脑洞很大，厉害了word博士,12995
Kalikayu,经典英雄成长电影，完成度高构思有趣，给4星，本尼，加1星～,12996
年糕,一般般没有蚁人好看,12997
昆仔,开车不能玩手机，否则会一下子失去三个女朋友,12998
Tyler125,"就是特效的。。。剧情不紧凑。
一定要看彩蛋，蛋， ..",12999
米豆的阳光,特效不错,13000
CCANCER,哈哈哈哈哈哈哈哈哈哈，一言难尽，好久没乐得这么放肆了，必须四星！,13001
cornflower,我恐高症又犯了??,13002
陈岩,特效是挺不错,13003
格尔达吃唐僧肉,昨天看了海因莱因的扭曲房子，晚上梦见一盘切下来的手指头。以后街上遇到cosplay会多看几眼的。,13004
麦朵,好看死啦！,13005
裸奔的内裤,果然不抱希望，才会有惊 喜。不太像常规意义的漫威，更有趣一些……画面感人,13006
红字桑,M记的把控可以掩饰掉很多剧作上的问题，所以，整体看下来怎么都不差，很有意思。,13007
如意草,同期最佳,13008
forence,特效不错 但是剧情真的不怎么样 很多人还是奔着卷福去的吧,13009
小喵咪,法术魔力像哈利波特那样 感觉不像漫威 但是我喜欢哈哈哈哈哈 刚开头有一种邪教组织在利用电影带中国人民进入邪路的感觉,13010
有犭苗飠并,特效很新奇，美学考量很棒，不看IMAX就没有看的必要了，开车千万别打电话刷手机。,13011
又又木,特效真的值回票价，剧情就是一般落俗套的中二英雄片而已??心疼香港，那么小块儿地方每年都要毁灭个n次??,13012
包子,巨幕晕的肯德鸡都要吐出来了,13013
拯救不开心,天马行空的特效，无聊的剧情。,13014
森见言枼,前半部分比后半部分好看，古一太帅了,13015
Axl | 拾遗,"漫威大法好！
极其炫目的观影体验，IMAX 3D绝对值回票价！
世界上脸最长的超级英雄嘴贱程度也是不逊铁罐！wifi那个段子最搞！
什么伦敦折叠根本不是事好吗！赢反派靠的都是官方鬼畜！！
鸡蛋里挑骨头国内版翻译太糟糕，远古者the ancient one翻译成古一也是醉！",13016
洛小柒的夏天,世界上最大的悲剧大约就是气跑了女票手还废了，活生生把一资本主义精英逼的信了玄学，最终成为一代掌门拯救苍生。,13017
Jiang Xuefeng,全是复制粘贴的贴图，一点原理都没有,13018
Fading,新奇，比其它漫威电影好看,13019
段小雪,电影特效就值得一看   再加上多维空间元素    时间、空间    活着、死去、不死    正义、邪恶   等讨论还是不错得    当然拯救世界的英雄主义套路还是在的,13020
沉默的颜若凡,三星半，漫威电影版一直在塑造智障反派，卷福根本没怎么修炼就敢单挑反派，处处为复联铺梗,13021
下世纪再嬉戏,真是一部极好的嗑药与邪教的中二幻境啊。（Bene真是一脸高IQ,13022
不妙,特效真的让人眼前一亮，卷福的演技无可挑剔，就是反派智商还是捉急了点,13023
空 氣烏 鴉,开任意门的姿势是不是蠢了点w,13024
慵懒患者,比盗梦空间更惊艳的视觉享受，能操纵时间空间的话完全秒杀一切其他漫威英雄了，根本不在一个维度战斗。很欣赏光头女死前说的话，不是所有事都等你准备好才摆在你面前的。,13025
Prozacl,三星半，视效延续了marvel一贯水准，镜像空间和多维宇宙观感极佳。Dr.Strange内心OS：宝宝那么优秀，我来这儿就是想治个手癌，重回人类社会高等地位重新走上人生巅峰，你特么突然领便当还道德绑架我去拯救世界，妇联那帮人都没动静，凭什么让我一个三流弱鸡徒弟上！,13026
江湖里的一只鱼,大家好，我不叫卷福，我叫本尼迪克特·什么都能演·康伯巴奇。玩转了腐国三宝，戏剧裸体演基佬，又过了一把超级英雄的瘾，卷福人生简直完美了。看，好邻居抖森和好基友一美在向你招手，赶紧投入到他们的怀抱吧，23333！,13027
KIMI_良人,看过这么多漫威的电影了，不能只停留在视觉上,13028
点墨,视觉奇观，骗。,13029
周晓圈,爽 一气呵成  但主题是什么,13030
扁扁,为了等第二个彩蛋在已经清场的彩蛋一直坐着好尴尬！以后彩蛋能不能快一点快一点啊！,13031
微凉凉凉,视效炸裂，逻辑不要太计较，还是能说得过去。,13032
Limbo``,视觉冲击力满分，非常适合3d。节奏也还算紧凑。彩蛋与妇联的联盟也非常让人期待,13033
Amicus,好看?((?▽?))?,13034
月下笛,我去。。。IMAX差点把我看吐。。。,13035
euphoria,伦敦折叠，香港倒流，星际穿越，佛法教理，空间悖论，答应我，一定去看Dr.Juan Fu！！！,13036
Cheng,视觉效果很好，但是种族歧视不能忍。,13037
躺在奶油上,全程无乳沟。。。都是魔法近身白刃战 ，说好的biubiubiu呢,13038
最佳配角,场面很热闹很炫酷，卷福很符合主角的气质，但是我还是没看懂里面的逻辑，如果不详细研究研究，心里还是痒痒的，大约是篇幅有限，还没来得及讲清楚吧，期待续集（前传）。,13039
Dolores.Tsao,??????,13040
不速之客,特效多到看腻，反反复复就那么几招，剧情无聊。,13041
路飞发粪涂墙,女主真的是时间旅行者妻子专业户啊,13042
Summer醒,超出期待,13043
小头子子,画面不错 剧情有点弱,13044
分暖,剧情其实很简单，特效出彩。,13045
婂七,特效太酷炫了,13046
易卜欣,求世界的益才是真正的义。,13047
Kara Stanton,剧情太幼稚了，也就功夫熊猫那种套路。万花筒特效看普通3D就可以了。,13048
闹闹不闹啊,邪教给我下了药,13049
八七立里,其实我一点都不喜欢一堆超级英雄对一堆设定更变态的反派，为了整个漫威宇宙，势必就要有所牺牲，这种牺牲真的能换来应有的回报嘛？以前我觉得值，但当审美疲劳之后，或者是换一种形式，或者就干脆让每个英雄保持其独立性好吗。个人真真不喜欢漫威宇宙，一点都不喜欢。,13050
Sphin塔x,喜欢除了复联以外的漫威,13051
epouvanta,整个设定都挺傻的，要不是挂着漫威的牌子评价估计会更加真实。,13052
SKyFA1L,棒棒哒~雷神哈哈哈,13053
情感专家,理念挺有意思的，希望某轮功跟人家学习一下，不要那么小家子气的，以宇宙为舞台，要有梦想啊,13054
A fei,每次都把反派的智商设置无下限。。。我福简直太帅了，特效棒极了,13055
Audrey,3D万花筒,13056
火机,漫威片的一般水准，视觉效果不错，画面有点盗梦空间的感觉（或者红辣椒？）。故事没什么好说的，漫威片都这个样，主要是告诫我们开车不要玩手机。,13057
浦原六,太喜欢和远古、法术扯上关系了！,13058
秋可爱,一个医生加入邪教的故事 (??_?`) 有两个彩蛋呀 大家别看了第一个就走了,13059
敬子,视效很好，benny很赞，魔法设定不错，剧情一如地爆米花大片。,13060
页土,好看。很多明星。剧情也很前卫，偶尔有笑点。画面精致，有点超体和星际穿越的结合……,13061
eueucalyptus,大杂烩 看后面怎么圆了,13062
某××,剧情嘛，套路啦，对白略无趣，BC演高智商角色多少会让人串戏到神夏，冲着特效去的，果然看得头晕XD～3.5星,13063
屋里蛋蛋,剧情略低幼。但是伦敦街景真的有味道,13064
rovsgonio,特效很酷,13065
南宫十二,假如时光可以倒流，我不会选择重新来过,13066
. Lumber?,内容：我爱本尼。 完,13067
小豌豆,太棒了，酷炫！特效超棒，我特喜欢那个大披风，总之赏心悦目太值得一看了,13068
Vjuhao,好玩儿,13069
underironsea,去电影院看吧~,13070
烈酒与爱人,开车不能玩手机啊,13071
sexyginger,特效4分剧情0分。大boss回家种田去吧这么弱智,13072
why31,特效不错,13073
AlBiKlose,still marvel =..=,13074
拾夕,男神，一颗星；女神，一颗星；另一个女神，一颗星；特效，一颗星；剧情，一颗星。作为一个新英雄的开篇，很棒了~,13075
剩女队妈妈桑,炫酷！比起doctor strange，更想看卷福演doctor who.,13076
tuarara,美国人又用老套的故事和领先世界的特效把我弄进了电影院,13077
高小癫,老觉得这个福尔摩斯泡了隔壁福尔摩斯的妞...,13078
杨小咩～,全程酷炫到爆，无尿点。期待卷福在下部漫威中调节美国队长和钢铁侠的表现咔咔。,13079
RoggerJ,逆天改命，却没事老是用武术决胜负,13080
leedon,焊工和拉麵師傅。,13081
珍逹玛莎,讲真的说 有点混乱 看得我有点晕 不过卷福永远好评,13082
sunyq,人的性格有这么矛盾吗？很难理解一个选择救死扶伤职业的人，会这么践踏交通规则，这是对自己和他人生命的漠视。,13083
古七,I'm one of your cumberbitches.,13084
芒果seven,分分钟穿越到flg,13085
W.S.D.,啊啊啊啊啊啊好美啊这个能力！一定要看大屏啊！8.5！！,13086
间熙,特效不错；剧情不过就是按部就班的套路，漫威英雄片太多，已经看着不痛不痒了；说说瑞秋吧，真是好看呐!,13087
low咖团长,卷福颜值炸裂，古一气场强到我鸡皮疙瘩起一身，特效棒到不行。但是故事有点太简单，逻辑也需要推敲。,13088
Akira,特效的空间感很棒，虽然剧情上仍然有一些特别想吐槽的bug，以及我实在还是get不到卷福的“盛世美颜”……,13089
胡桃夹子,two hours of Hollywood Orientalism,13090
努力努力再努力,161112奔着wuli大本尼去看的，故事和逻辑略单薄，不过画面和男主棒呆@通州万达,13091
凭笙,amazing,13092
家有蓝球bb8,开车不要玩手机啊,13093
德川秀忠,视效是不错，但也没吹得那么神乎其神。漫威影业一贯的简单剧情风格，系列雷同的美剧化模式继续得到了贯彻，反派太弱早已做好心理准备，毕竟漫威影业出品的啊。有个致敬Marvel now的战斧彩蛋是真心不错。风格是有的，但整体来说，导演被漫威影业的大框架束缚住了。,13094
拆迁队长哥伦布,除了特效惊人之外，剧情平庸，算一部合格之外还有惊喜的商业大片。,13095
77,还行吧，典型漫威风格。,13096
Bright. star,给一个正常漫威分数，8.0。同类型超越盗梦，但剧情不是一个级别。但凡一个牵扯到宗教主题的电影，主题都差不多会升华，最起码都有一个分数保障，虽然个人感觉本片不如超体。,13097
田唐,近期在电影院看过还不错的电影，特别是斗篷，超可爱啊。,13098
YYC,画面效果特别棒。结束后等了很久终于等到两个彩蛋,13099
SM队长,怪不得听说一定要看影院3D，特效超赞看得爽~剧情有点太快，感觉像是刚掌握基础就把boss给打了_(:3」∠)_心疼开始那辆车,13100
房顶上有只喵,三星半,13101
山鬼,视效很赞。主角光环很讨厌。心疼大反派,13102
啊啊啊阿睿,四星半！好评啊啊啊！只是剧情有点塌！特效是牛逼的！,13103
_Eugene_,比漫威的很多分支故事都好，披风萌，古一帅,13104
澈黑,好看呀，看完真是要晕死了,13105
Pepinot,为卷福的美国口音点赞,13106
倾歌之城,空间折叠，镜像世界等特效很棒，故事就一般般啦,13107
木大七,至今最不Marvel的一部漫威电影 视觉特效酷炸了 呲个花就能空间穿越这种事情真是酷炫爆炸了好吗 我还要空间原石干嘛 从此苦练画圈圈！,13108
eva626,视效超级炫！,13109
volsugarc,虽然睡着了zz,13110
羊仔,不觉得很精彩，印象最深的一幕是卷福一开始遇到谷一，谷一让他忘记一切学过的知识，接着他被打出灵体，在其他n个空间游荡，你真的觉得你知道什么吗，其实你什么都不知道……看得我热血沸腾，可惜后来打斗过程太渣，一切法器的作用在空间这一纬度几乎可以忽略不计，可惜了。,13111
兔子棉花糖,有我的女神瑞秋分还会低？更何况超爱魔幻现实，无限宇宙之类的??16.11.5锦华万达??,13112
荒唐七,四星半 看的4d太过瘾啦 设定太赞 就是本尼语速太快没有字幕基本靠猜,13113
Monte.L,死亡赋予生命意义,13114
赫连,哎呀真的等到了两个彩蛋，剧情整成这样就是为了续集麻,13115
托尼,2016.11.5 [天影影城],13116
草莓丁、,刺客信条哈利波特黑客帝国以及DR.WHO。另外灾后重建最屌的原来是DR.STRANGE呀。,13117
猪头切一半,这年头，不掌握点科学知识连个电影都看不懂了。,13118
PP,不错不错,13119
第五季,"笑点很足
开辟了新的世界
但除此之外就没有什么了",13120
边界1990,纯纯的商业片，3d效果不是很好。,13121
往事如歌,四星半,13122
晴,情节比较老套 画面不错 男主比较有魅力 但是反派化妆太假了,13123
烂熟于心 此地适宜怀旧,有点穿越武侠风,13124
Ezra,想代入续成Doctor Who前传。50多年前，第一任博士“借用”时空机器TARDIS离家出走时，已经是时间领主。现在我们来看看，Doctor Strange如何成为Time Lord。,13125
芋艿蘸白糖,看到的还是卷福啊！（开场前还一直以为是Doctor Who的电影版= =）,13126
狗甜甜爱电影,场景酷炫,13127
TWOTWOONEBC,我缺越来越成熟了～染白的鬓角真好看,13128
一介屁民爱看片,一古还是古一法师牙很黄还是很丑，说话一直不露牙，反派太虚幻，感受不到他的威胁，一会又灵魂出窍一会又回魂，楼塌了又恢复，那我要问搞那么多FBI知道吗,13129
好雨知时节,不错,13130
xiaohanyu,很棒，视觉特效太出彩。,13131
puggy,美国电影,13132
Mason_M,所以古一法师到底是不是星爵的妈妈？,13133
Ms. Q,只是庆幸还好看的3d,13134
Neo,特效满分,13135
李妹儿的妹,除了大 boss一如既往的弱，其他都挺好玩的,13136
miss喵,就想打翻了万花筒里的玻璃,13137
熊梨梨Sileen,漫威特效没的说，空间折叠做得很炫。长脸博士本尼帅帅的，魔法斗篷美美的，蓝鹅…剧情真的很很很一般，最后打败大Boss的方式…一脸懵逼。缺少爆发点，每个制造高潮的契机都嗨了一会儿就无声无息地灭了。,13138
北元,教育我们开车不要打电话,13139
吴越?,特效很棒 情节约等于功夫熊猫,13140
冷静冷静再冷静,镜像世界 宇宙 超帅,13141
数数,单打的时候只是用魔法变出实体武器来有点弱,13142
领略旅途的风景,全程无尿点，糟点一，三大神坛之一为啥是香港，糟点二，男主天赋异禀所以作为新生代替古一迎战？糟点三，时间轴可以时间倒退，古一早可以用时间轴让反派回到没有偷书的时间点,13143
Sophia,漫威一如既往的充满惊喜，最后彩蛋捶哥出来的时候我都叫出来了，期待第二部。,13144
